q1_deg,q2_deg,recovered,settling_time,total_control_effort,peak_angle_error,peak_cart_displacement
-1.0,5.0,True,2.585,42.508576222550616,0.12482496311986284,0.4827906490780906
-1.0,6.000000000000001,True,2.75,62.625907775569225,0.15299450985979918,0.5901091972231762
-1.0,7.0,True,2.865,86.9767918445937,0.1830665843873975,0.7000710642527549
-1.0,8.0,True,2.945,116.40244200820192,0.2149775774502444,0.8108470150585015
-1.0,9.0,True,3.005,152.06627614844146,0.248698159649338,0.9199089532789435
-1.0,10.0,True,3.045,195.6931158404725,0.28419713021219917,1.0238276694123605
-1.0,11.0,True,3.0700000000000003,250.02139293372903,0.3213713000131293,1.1180250138414436
-1.0,12.000000000000002,True,3.0100000000000002,336.9587393494223,0.3618745569876385,1.124699245444532
0.0,-12.000000000000002,True,2.87,391.69277923631705,0.3755208801533337,1.0686005717622624
0.0,-11.0,True,3.11,264.00414562327745,0.33424042178809676,1.1751454338113076
0.0,-10.0,True,3.055,207.89177171943018,0.29805118021509114,1.0872955930853343
0.0,-9.0,True,3.025,162.77448796175952,0.2633508440088571,0.9889577246121005
0.0,-8.0,True,2.975,125.78663893447963,0.2302586028641704,0.8845618914606379
0.0,-7.0,True,2.91,95.12624065525029,0.19876266820578806,0.7774868160728283
0.0,-6.000000000000001,True,2.82,69.58864698840819,0.1689483218482453,0.6702543134106181
0.0,-5.0,True,2.695,48.314681056958115,0.140794184863573,0.564718344523932
0.0,-4.0,True,2.495,30.912647744737264,0.11307851304887204,0.4574482480008819
0.0,-3.0000000000000004,True,1.905,17.387346506599282,0.08507228920326008,0.3464281580357589
0.0,-2.0,True,1.8,7.728052854918039,0.05684075863288117,0.2325551205805786
